date,BTC-EUR,BTC-USD,ETH-EUR,BTC-ETH,ETH-BTC,LTC-BTC
2018-02-22,7984.35009765625,9847.9599609375,653.7899780273438,11.850000381469727,0.081629998981952,0.019619999453425
2018-02-23,8271.3095703125,10175.509765625,695.7899780273438,11.649999618530273,0.08421999961137701,0.020390000194311003
2018-02-24,7888.10009765625,9705.73046875,678.5999755859375,10.210000038146973,0.08600000292062701,0.02132000029087
2018-02-25,7795.72998046875,9610.1103515625,682.8599853515625,11.199999809265137,0.08782999962568201,0.022749999538064003
2018-02-26,8371.5400390625,10326.5,702.760009765625,11.800000190734863,0.084129996597766,0.021190000697970002
2018-02-27,8632.0,10594.759765625,711.6599731445312,12.5,0.08222000300884201,0.020269999280571
2018-02-28,8449.990234375,10334.4404296875,696.8099975585938,12.0,0.082570001482963,0.019589999690651002
2018-03-01,8871.240234375,10929.3701171875,707.6900024414062,12.390000343322754,0.07979000359773601,0.019169999286532003
2018-03-02,8948.98046875,11043.1201171875,692.7899780273438,10.75,0.077610000967979,0.019279999658465
2018-03-03,9240.259765625,11465.3603515625,689.530029296875,13.0,0.07464999705553,0.018330000340938003
2018-03-04,9297.4501953125,11504.419921875,701.0399780273438,12.739999771118164,0.075379997491836,0.018589999526739003
2018-03-05,9261.7197265625,11440.73046875,689.5700073242188,12.979999542236328,0.073909997940063,0.018330000340938003
2018-03-06,8635.6201171875,10735.4501953125,656.6599731445312,12.699999809265137,0.075929999351501,0.018309999257326
2018-03-07,8017.75,9928.5595703125,609.1099853515625,12.770000457763672,0.075730003416538,0.018729999661445
2018-03-08,7551.0,9316.7197265625,569.1199951171875,12.880000114440918,0.075000002980232,0.018869999796152
2018-03-09,7526.64990234375,9252.759765625,590.4400024414062,12.529999732971191,0.078409999608993,0.020129999145865003
2018-03-10,7140.6201171875,8797.26953125,554.5599975585938,12.420000076293945,0.077679999172687,0.020150000229477
2018-03-11,7748.4599609375,9544.83984375,585.6099853515625,13.729999542236328,0.07566999644041,0.019719999283552003
